customer_key,bank_profile_key,credit_profile_key,location_key,churn
15698522,7646,7646,3,0
15741633,7647,7647,2,0
15674583,7648,7648,1,0
15665374,7649,7649,2,0
15588854,7650,7650,1,0
15810716,7651,7651,3,0
15776921,7652,7652,3,0
15569394,7653,7653,1,0
15788215,7654,7654,2,1
15641007,7655,7655,1,0
15594651,7656,7656,1,0
15575146,7657,7657,3,0
15608916,7658,7658,1,0
15666297,7659,7659,2,1
15598586,7660,7660,1,0
15665014,7661,7661,2,0
15701738,7662,7662,3,1
15650591,7663,7663,3,1
15652667,7664,7664,1,0
15679622,7665,7665,1,0
15730150,7666,7666,2,0
15813192,7667,7667,1,0
15606554,7668,7668,1,0
15611794,7669,7669,3,0
15672357,7670,7670,2,0
15711759,7671,7671,1,0
15615296,7672,7672,1,1
15699294,7673,7673,1,0
15788634,7674,7674,2,0
15660871,7675,7675,1,0
15618258,7676,7676,2,0
15722535,7677,7677,1,0
15711977,7678,7678,1,0
15690169,7679,7679,1,1
15790689,7680,7680,2,0
15665181,7681,7681,2,0
15633608,7682,7682,1,1
15805261,7683,7683,2,0
15740356,7684,7684,3,0
15808223,7685,7685,2,0
15769980,7686,7686,3,0
15675450,7687,7687,1,0
15776494,7688,7688,1,1
15592412,7689,7689,3,1
15777452,7690,7690,1,0
15692258,7691,7691,2,0
15791045,7692,7692,1,0
15807889,7693,7693,3,0
15602043,7694,7694,3,0
15807335,7695,7695,2,0
15629985,7696,7696,3,1
15679453,7697,7697,3,1
15637315,7698,7698,2,0
15691513,7699,7699,1,1
15622289,7700,7700,2,0
15715184,7701,7701,2,0
15702801,7702,7702,1,1
15719931,7703,7703,1,0
15806081,7704,7704,3,0
15796336,7705,7705,2,0
15647306,7706,7706,1,1
15742369,7707,7707,2,0
15655859,7708,7708,2,0
15675650,7709,7709,1,0
15574119,7710,7710,2,0
15754168,7711,7711,1,0
15763029,7712,7712,3,1
15765048,7713,7713,1,0
15786215,7714,7714,1,0
15707559,7715,7715,1,0
15582129,7716,7716,1,1
15687540,7717,7717,1,0
15787196,7718,7718,2,0
15670898,7719,7719,1,1
15775433,7720,7720,3,0
15700693,7721,7721,1,0
15677955,7722,7722,3,0
15570086,7723,7723,3,0
15794875,7724,7724,2,0
15673591,7725,7725,1,1
15631756,7726,7726,1,0
15757617,7727,7727,1,0
15612729,7728,7728,1,0
15637857,7729,7729,1,0
15681007,7730,7730,1,1
15593622,7731,7731,1,0
15629273,7732,7732,3,1
15765846,7733,7733,2,0
15596013,7734,7734,3,1
15722473,7735,7735,1,0
15774936,7736,7736,3,1
15685640,7737,7737,1,0
15566563,7738,7738,1,1
15768746,7739,7739,1,0
15689952,7740,7740,2,0
15725906,7741,7741,2,1
15634501,7742,7742,1,0
15571940,7743,7743,2,0
15741643,7744,7744,3,0
15806822,7745,7745,1,0
15701166,7746,7746,1,0
15718531,7747,7747,1,0
15628308,7748,7748,1,0
15585287,7749,7749,3,1
15781619,7750,7750,1,1
15805162,7751,7751,1,0
15588535,7752,7752,2,0
15775307,7753,7753,2,0
15777616,7754,7754,3,0
15692291,7755,7755,2,1
15680843,7756,7756,1,0
15606232,7757,7757,2,0
15641585,7758,7758,1,0
15684358,7759,7759,1,0
15806389,7760,7760,3,1
15641860,7761,7761,3,1
15814237,7762,7762,3,0
15808780,7763,7763,1,0
15767064,7764,7764,2,0
15751177,7765,7765,3,1
15613427,7766,7766,3,0
15647259,7767,7767,2,0
15748660,7768,7768,3,1
15726695,7769,7769,2,0
15757473,7770,7770,1,0
15809509,7771,7771,1,0
15715512,7772,7772,3,0
15614168,7773,7773,3,1
15679818,7774,7774,3,1
15609928,7775,7775,3,0
15731246,7776,7776,2,0
15685243,7777,7777,1,0
15638730,7778,7778,1,0
15697034,7779,7779,2,0
15699225,7780,7780,1,0
15677387,7781,7781,3,0
15759184,7782,7782,1,0
15595991,7783,7783,1,0
15681332,7784,7784,1,1
15756299,7785,7785,1,0
15750547,7786,7786,1,0
15566380,7787,7787,2,0
15675963,7788,7788,1,0
15674671,7789,7789,2,0
15621466,7790,7790,3,0
15607176,7791,7791,1,0
15570299,7792,7792,3,0
15613197,7793,7793,1,0
15798885,7794,7794,1,0
15714883,7795,7795,1,0
15604497,7796,7796,3,0
15773949,7797,7797,1,0
15774164,7798,7798,3,0
15774127,7799,7799,1,0
15619016,7800,7800,3,0
15795759,7801,7801,3,1
15798844,7802,7802,1,1
15717962,7803,7803,2,0
15691504,7804,7804,3,0
15693893,7805,7805,3,0
15672499,7806,7806,1,0
15750410,7807,7807,1,0
15568904,7808,7808,3,0
15649033,7809,7809,3,1
15780989,7810,7810,2,1
15771059,7811,7811,3,0
15687852,7812,7812,1,0
15695280,7813,7813,3,0
15592751,7814,7814,3,1
15598338,7815,7815,3,0
15735784,7816,7816,1,0
15629128,7817,7817,3,0
15642870,7818,7818,1,0
15637977,7819,7819,3,0
15600792,7820,7820,2,0
15576131,7821,7821,1,0
15686588,7822,7822,1,0
15761018,7823,7823,3,1
15616029,7824,7824,1,0
15761149,7825,7825,1,0
15802758,7826,7826,3,1
15647838,7827,7827,3,1
15735968,7828,7828,1,0
15581286,7829,7829,1,0
15625445,7830,7830,1,0
15600173,7831,7831,1,0
15635143,7832,7832,1,0
15664849,7833,7833,2,1
15762455,7834,7834,2,0
15797165,7835,7835,1,1
15788189,7836,7836,1,0
15780492,7837,7837,1,0
15678497,7838,7838,2,1
15588560,7839,7839,3,0
15606003,7840,7840,1,0
15611756,7841,7841,3,0
15789563,7842,7842,3,1
15702416,7843,7843,1,0
15766288,7844,7844,3,1
15667633,7845,7845,1,0
15622774,7846,7846,1,0
15755416,7847,7847,1,0
15769915,7848,7848,2,0
15643908,7849,7849,1,0
15627395,7850,7850,3,0
15679663,7851,7851,1,0
15651581,7852,7852,3,1
15596379,7853,7853,3,0
15746674,7854,7854,1,1
15801256,7855,7855,2,0
15663808,7856,7856,3,0
15598521,7857,7857,3,0
15621457,7858,7858,1,0
15764726,7859,7859,1,0
15646374,7860,7860,3,0
15716501,7861,7861,1,0
15589948,7862,7862,2,0
15811343,7863,7863,3,0
15659677,7864,7864,1,0
15594436,7865,7865,2,0
15748995,7866,7866,2,0
15677062,7867,7867,1,0
15697201,7868,7868,2,0
15666453,7869,7869,3,0
15693771,7870,7870,2,1
15569867,7871,7871,1,0
15711602,7872,7872,1,0
15717736,7873,7873,3,0
15750441,7874,7874,1,0
15732791,7875,7875,3,0
15775104,7876,7876,1,0
15757607,7877,7877,1,1
15793070,7878,7878,2,1
15760456,7879,7879,1,1
15665385,7880,7880,1,0
15612418,7881,7881,1,0
15727138,7882,7882,2,0
15732061,7883,7883,3,1
15776051,7884,7884,1,0
15616530,7885,7885,1,1
15632344,7886,7886,1,0
15744979,7887,7887,1,0
15745433,7888,7888,3,0
15683657,7889,7889,1,0
15718572,7890,7890,3,0
15665783,7891,7891,1,0
15652782,7892,7892,3,0
15707025,7893,7893,2,0
15647807,7894,7894,1,0
15718281,7895,7895,3,1
15660571,7896,7896,2,0
15727857,7897,7897,2,0
15639252,7898,7898,2,0
15628144,7899,7899,1,0
15683560,7900,7900,1,0
15653275,7901,7901,2,1
15622182,7902,7902,3,0
15613962,7903,7903,1,0
15618437,7904,7904,2,0
15783338,7905,7905,2,0
15764491,7906,7906,2,0
15712960,7907,7907,2,0
15688157,7908,7908,3,0
15579287,7909,7909,1,0
15570931,7910,7910,1,1
15615177,7911,7911,2,0
15809906,7912,7912,3,0
15652169,7913,7913,1,0
15649450,7914,7914,3,0
15777179,7915,7915,1,0
15803538,7916,7916,2,1
15610936,7917,7917,1,0
15590094,7918,7918,3,0
15572706,7919,7919,1,0
15634564,7920,7920,2,0
15684296,7921,7921,1,0
15702293,7922,7922,2,0
15642099,7923,7923,2,0
15773273,7924,7924,2,0
15613337,7925,7925,1,0
15800482,7926,7926,2,0
15732644,7927,7927,2,1
15713426,7928,7928,3,1
15640789,7929,7929,1,0
15598892,7930,7930,1,0
15606436,7931,7931,2,0
15751227,7932,7932,1,0
15812365,7933,7933,1,0
15616088,7934,7934,1,0
15803886,7935,7935,2,0
15587311,7936,7936,2,0
15617401,7937,7937,1,0
15775886,7938,7938,1,1
15807305,7939,7939,1,0
15761717,7940,7940,1,0
15628008,7941,7941,2,0
15583755,7942,7942,3,0
15661409,7943,7943,1,1
15774250,7944,7944,1,1
15681476,7945,7945,1,1
15654870,7946,7946,1,0
15790448,7947,7947,1,0
15785326,7948,7948,2,0
15592854,7949,7949,1,0
15617486,7950,7950,1,1
15806796,7951,7951,3,0
15644699,7952,7952,1,0
15622305,7953,7953,3,0
15608209,7954,7954,3,0
15626898,7955,7955,1,0
15644297,7956,7956,3,0
15731569,7957,7957,1,0
15582149,7958,7958,3,0
15802483,7959,7959,1,0
15686999,7960,7960,1,0
15772479,7961,7961,1,0
15778884,7962,7962,1,0
15623630,7963,7963,3,1
15774316,7964,7964,1,0
15695097,7965,7965,3,0
15645404,7966,7966,1,1
15750574,7967,7967,2,0
15636812,7968,7968,1,0
15712068,7969,7969,2,0
15652030,7970,7970,3,1
15577398,7971,7971,1,0
15756848,7972,7972,2,0
15806929,7973,7973,3,0
15656005,7974,7974,3,0
15722632,7975,7975,3,1
15794356,7976,7976,3,0
15659656,7977,7977,1,0
15588341,7978,7978,2,0
15709142,7979,7979,3,0
15627042,7980,7980,1,0
15627517,7981,7981,2,0
15803032,7982,7982,3,0
15665129,7983,7983,3,0
15628272,7984,7984,1,0
15678206,7985,7985,1,0
15678427,7986,7986,3,0
15678067,7987,7987,2,0
15793331,7988,7988,1,0
15699532,7989,7989,1,0
15605827,7990,7990,1,0
15643635,7991,7991,2,0
15787710,7992,7992,2,0
15614137,7993,7993,1,0
15754494,7994,7994,1,0
15713440,7995,7995,3,1
15803479,7996,7996,1,0
15709639,7997,7997,1,0
15601719,7998,7998,3,0
15772482,7999,7999,3,1
15591489,8000,8000,1,0
15629002,8001,8001,3,0
15798053,8002,8002,2,0
15753895,8003,8003,2,0
15595426,8004,8004,2,1
15645815,8005,8005,1,0
15632848,8006,8006,1,0
15703068,8007,8007,3,0
15791513,8008,8008,1,1
15587210,8009,8009,3,0
15793803,8010,8010,1,0
15787756,8011,8011,3,1
15723437,8012,8012,1,0
15702715,8013,8013,1,0
15809872,8014,8014,1,0
15644295,8015,8015,2,0
15778694,8016,8016,3,0
15759555,8017,8017,2,0
15631406,8018,8018,3,0
15616676,8019,8019,3,1
15771154,8020,8020,1,0
15669491,8021,8021,1,0
15697691,8022,8022,1,0
15665180,8023,8023,1,1
15752588,8024,8024,1,0
15743051,8025,8025,1,0
15571873,8026,8026,1,0
15679743,8027,8027,1,0
15769412,8028,8028,2,1
15775124,8029,8029,2,0
15732113,8030,8030,2,0
15578141,8031,8031,2,1
15595874,8032,8032,2,0
15755642,8033,8033,1,0
15576526,8034,8034,2,0
15792489,8035,8035,2,0
15733705,8036,8036,1,0
15807221,8037,8037,2,0
15573045,8038,8038,1,0
15756824,8039,8039,3,0
15773520,8040,8040,1,0
15627439,8041,8041,2,0
15701439,8042,8042,2,1
15785352,8043,8043,1,1
15616525,8044,8044,2,0
15717489,8045,8045,1,1
15795737,8046,8046,2,0
15693877,8047,8047,1,0
15576111,8048,8048,3,0
15595713,8049,8049,2,0
15808868,8050,8050,1,1
15708193,8051,8051,1,0
15697801,8052,8052,3,1
15770121,8053,8053,1,0
15800524,8054,8054,3,0
15686236,8055,8055,3,1
15659807,8056,8056,2,0
15736078,8057,8057,3,1
15620836,8058,8058,3,0
15698184,8059,8059,1,0
15717643,8060,8060,1,0
15776596,8061,8061,2,1
15814757,8062,8062,2,0
15812607,8063,8063,3,1
15663888,8064,8064,3,0
15748882,8065,8065,2,0
15690829,8066,8066,3,1
15695819,8067,8067,3,0
15696834,8068,8068,1,0
15797710,8069,8069,3,0
15700654,8070,8070,3,0
15583764,8071,8071,3,0
15688849,8072,8072,1,1
15661473,8073,8073,3,1
15601030,8074,8074,3,0
15789557,8075,8075,3,0
15745250,8076,8076,1,1
15590349,8077,8077,1,1
15741693,8078,8078,1,0
15618446,8079,8079,1,0
15766552,8080,8080,1,0
15668775,8081,8081,1,0
15757895,8082,8082,3,0
15774551,8083,8083,2,0
15684011,8084,8084,3,0
15736146,8085,8085,3,0
15656286,8086,8086,1,0
15774847,8087,8087,1,0
15619340,8088,8088,2,0
15815656,8089,8089,3,1
15623357,8090,8090,3,0
15601324,8091,8091,1,0
15715510,8092,8092,1,0
15663770,8093,8093,1,0
15779267,8094,8094,1,0
15597957,8095,8095,2,0
15584620,8096,8096,3,1
15750772,8097,8097,1,0
15706557,8098,8098,1,1
15594391,8099,8099,1,1
15661656,8100,8100,1,0
15631217,8101,8101,1,0
15588955,8102,8102,3,1
15758252,8103,8103,3,0
15740223,8104,8104,3,1
15805413,8105,8105,1,0
15635116,8106,8106,2,1
15764892,8107,8107,2,0
15795936,8108,8108,1,0
15655232,8109,8109,3,0
15640133,8110,8110,1,0
15751524,8111,8111,3,0
15670552,8112,8112,1,0
15623966,8113,8113,1,0
15752193,8114,8114,2,0
15607269,8115,8115,3,0
15700752,8116,8116,1,0
15777901,8117,8117,3,1
15639117,8118,8118,2,1
15720203,8119,8119,2,0
15586236,8120,8120,1,1
15676645,8121,8121,1,0
15715988,8122,8122,1,0
15603749,8123,8123,1,1
15608956,8124,8124,1,0
15733872,8125,8125,3,1
15666982,8126,8126,3,0
15602647,8127,8127,3,1
15623063,8128,8128,3,1
15682928,8129,8129,2,0
15729246,8130,8130,2,0
15588928,8131,8131,1,0
15803352,8132,8132,3,0
15607485,8133,8133,2,0
15656249,8134,8134,1,0
15761783,8135,8135,1,0
15716605,8136,8136,3,0
15757425,8137,8137,1,0
15603096,8138,8138,1,1
15588580,8139,8139,3,0
15770539,8140,8140,1,0
15572022,8141,8141,1,0
15571843,8142,8142,2,0
15752502,8143,8143,1,0
15609058,8144,8144,1,0
15775108,8145,8145,1,0
15708904,8146,8146,1,0
15600086,8147,8147,1,0
15814675,8148,8148,3,1
15572777,8149,8149,2,0
15585106,8150,8150,3,0
15738936,8151,8151,3,0
15750970,8152,8152,2,0
15725772,8153,8153,2,0
15692106,8154,8154,2,1
15791533,8155,8155,2,1
15715715,8156,8156,2,0
15785576,8157,8157,3,0
15798834,8158,8158,2,0
15744127,8159,8159,1,0
15637427,8160,8160,2,0
15576990,8161,8161,3,0
15615352,8162,8162,1,0
15647333,8163,8163,1,0
15572050,8164,8164,3,1
15581370,8165,8165,2,0
15813503,8166,8166,2,0
15769783,8167,8167,2,0
15793135,8168,8168,3,0
15599182,8169,8169,2,0
15689517,8170,8170,1,0
15641366,8171,8171,3,1
15588859,8172,8172,2,1
15732293,8173,8173,2,0
15568032,8174,8174,3,0
15623525,8175,8175,2,0
15606601,8176,8176,1,0
15800811,8177,8177,1,0
15610711,8178,8178,3,0
15809654,8179,8179,1,0
15576077,8180,8180,1,0
15643378,8181,8181,1,0
15566790,8182,8182,1,0
15774402,8183,8183,2,0
15694641,8184,8184,2,0
15605916,8185,8185,1,1
15812356,8186,8186,3,0
15644179,8187,8187,1,1
15771674,8188,8188,2,0
15623314,8189,8189,3,0
15613292,8190,8190,1,0
15813871,8191,8191,1,0
15759480,8192,8192,1,0
15587712,8193,8193,1,0
15671165,8194,8194,1,0
15620746,8195,8195,1,0
15706537,8196,8196,3,0
15589312,8197,8197,1,0
15741180,8198,8198,1,0
15733888,8199,8199,2,1
15798532,8200,8200,1,0
15577359,8201,8201,2,1
15614936,8202,8202,2,0
15747647,8203,8203,2,0
15588566,8204,8204,2,0
15570141,8205,8205,1,0
15800793,8206,8206,3,0
15572415,8207,8207,1,0
15635125,8208,8208,2,0
15636551,8209,8209,1,0
15600912,8210,8210,3,0
15768476,8211,8211,2,0
15650266,8212,8212,3,0
15621004,8213,8213,1,1
15748352,8214,8214,2,0
15788920,8215,8215,3,0
15743236,8216,8216,1,1
15637717,8217,8217,3,0
15635500,8218,8218,3,0
15634792,8219,8219,1,0
15607560,8220,8220,1,0
15727177,8221,8221,1,1
15774358,8222,8222,3,1
15791304,8223,8223,3,0
15603328,8224,8224,1,0
15804937,8225,8225,1,0
15804142,8226,8226,2,1
15608845,8227,8227,2,0
15702434,8228,8228,1,0
15632609,8229,8229,1,0
15603550,8230,8230,3,0
15755239,8231,8231,3,0
15670528,8232,8232,3,1
15732704,8233,8233,2,0
15589019,8234,8234,2,0
15677796,8235,8235,3,1
15760177,8236,8236,2,0
15636595,8237,8237,2,0
15737275,8238,8238,1,0
15672905,8239,8239,2,0
15753955,8240,8240,2,0
15708504,8241,8241,3,1
15592451,8242,8242,1,0
15790455,8243,8243,1,1
15572174,8244,8244,1,0
15656330,8245,8245,2,0
15569626,8246,8246,2,0
15608726,8247,8247,1,0
15637366,8248,8248,3,0
15778049,8249,8249,3,0
15727421,8250,8250,1,0
15688865,8251,8251,1,0
15751032,8252,8252,3,0
15734737,8253,8253,1,0
15746515,8254,8254,1,1
15664311,8255,8255,3,0
15708139,8256,8256,1,0
15768574,8257,8257,2,0
15738018,8258,8258,1,0
15699753,8259,8259,1,0
15703199,8260,8260,2,0
15627830,8261,8261,3,0
15570855,8262,8262,1,0
15772503,8263,8263,1,0
15584453,8264,8264,2,0
15710111,8265,8265,1,0
15618562,8266,8266,3,1
15706764,8267,8267,1,0
15798737,8268,8268,1,0
15712608,8269,8269,3,0
15636736,8270,8270,1,1
15703544,8271,8271,2,0
15815645,8272,8272,1,0
15705739,8273,8273,3,0
15709643,8274,8274,1,0
15669805,8275,8275,3,0
15737489,8276,8276,2,0
15775131,8277,8277,2,0
15765283,8278,8278,3,0
15628715,8279,8279,1,0
15813283,8280,8280,1,0
15745716,8281,8281,2,0
15598485,8282,8282,2,0
15696552,8283,8283,1,0
15754569,8284,8284,1,0
15701741,8285,8285,1,0
15572631,8286,8286,1,0
15636069,8287,8287,2,0
15682467,8288,8288,1,0
15790744,8289,8289,1,0
15625023,8290,8290,1,0
15731267,8291,8291,1,0
15742879,8292,8292,2,0
15757015,8293,8293,3,0
15770711,8294,8294,3,0
15569430,8295,8295,2,0
15617304,8296,8296,1,0
15704466,8297,8297,1,0
15664681,8298,8298,1,0
15605534,8299,8299,3,1
15792473,8300,8300,3,1
15802625,8301,8301,3,0
15766017,8302,8302,3,1
15762172,8303,8303,1,0
15728333,8304,8304,1,0
15792868,8305,8305,1,0
15605698,8306,8306,1,1
15777060,8307,8307,1,1
15626243,8308,8308,1,0
15719898,8309,8309,1,0
15599976,8310,8310,1,0
15752809,8311,8311,2,0
15589698,8312,8312,3,1
15609977,8313,8313,1,0
15750121,8314,8314,1,0
15734177,8315,8315,1,0
15781347,8316,8316,1,0
15592025,8317,8317,1,0
15670163,8318,8318,1,0
15765402,8319,8319,1,0
15624343,8320,8320,2,0
15602354,8321,8321,3,0
15579183,8322,8322,1,0
15584899,8323,8323,1,0
15723658,8324,8324,2,0
15803965,8325,8325,1,0
15682489,8326,8326,1,0
15813645,8327,8327,1,0
15766787,8328,8328,1,0
15687171,8329,8329,2,0
15690744,8330,8330,1,0
15707974,8331,8331,2,0
15673084,8332,8332,2,0
15814772,8333,8333,3,0
15743709,8334,8334,1,0
15610343,8335,8335,1,1
15737414,8336,8336,1,0
15788480,8337,8337,3,1
15568519,8338,8338,1,0
15792453,8339,8339,2,0
15658100,8340,8340,1,0
15695197,8341,8341,3,0
15749807,8342,8342,2,0
15773876,8343,8343,1,0
15591698,8344,8344,3,1
15712813,8345,8345,3,1
15763898,8346,8346,2,0
15793324,8347,8347,2,0
15757759,8348,8348,2,1
15796230,8349,8349,3,1
15611729,8350,8350,3,1
15709531,8351,8351,1,0
15650751,8352,8352,1,0
15641413,8353,8353,3,1
15753840,8354,8354,2,1
15669994,8355,8355,3,0
15695301,8356,8356,2,0
15792004,8357,8357,2,0
15603035,8358,8358,1,0
15717286,8359,8359,2,1
15577107,8360,8360,2,1
15754747,8361,8361,3,0
15705676,8362,8362,1,0
15751912,8363,8363,1,0
15677336,8364,8364,3,1
15684395,8365,8365,2,1
15659949,8366,8366,1,0
15812422,8367,8367,1,0
15806941,8368,8368,1,0
15637690,8369,8369,3,1
15632882,8370,8370,3,1
15807107,8371,8371,1,0
15661034,8372,8372,3,1
15811958,8373,8373,3,0
15785167,8374,8374,2,0
15646720,8375,8375,2,1
15658614,8376,8376,3,0
15704657,8377,8377,1,1
15567147,8378,8378,2,0
15701319,8379,8379,3,1
15745266,8380,8380,2,1
15650437,8381,8381,3,0
15764314,8382,8382,3,0
15612594,8383,8383,2,0
15593501,8384,8384,1,0
15804150,8385,8385,1,0
15649297,8386,8386,1,0
15641110,8387,8387,1,0
15660608,8388,8388,1,0
15806570,8389,8389,1,1
15715345,8390,8390,2,0
15755521,8391,8391,1,1
15579074,8392,8392,3,0
15641158,8393,8393,3,1
15752507,8394,8394,3,1
15597983,8395,8395,1,0
15586069,8396,8396,1,0
15655082,8397,8397,1,1
15720155,8398,8398,3,1
15582116,8399,8399,3,1
15749365,8400,8400,1,0
15632069,8401,8401,1,0
15663134,8402,8402,2,1
15766683,8403,8403,3,1
15707219,8404,8404,1,0
15709232,8405,8405,3,0
15801351,8406,8406,1,0
15578747,8407,8407,2,0
15675626,8408,8408,1,0
15583736,8409,8409,3,0
15590011,8410,8410,2,0
15609913,8411,8411,1,0
15719479,8412,8412,2,0
15575147,8413,8413,1,1
15597309,8414,8414,2,0
15648367,8415,8415,3,0
15758031,8416,8416,2,0
15751771,8417,8417,3,0
15689288,8418,8418,1,0
15731026,8419,8419,3,0
15775809,8420,8420,3,0
15743076,8421,8421,2,0
15658258,8422,8422,1,0
15756321,8423,8423,2,1
15706799,8424,8424,2,1
15775703,8425,8425,1,1
15642636,8426,8426,1,0
15704651,8427,8427,1,0
15806771,8428,8428,1,1
15566735,8429,8429,3,0
15681671,8430,8430,3,0
15775949,8431,8431,1,0
15586752,8432,8432,3,0
15582519,8433,8433,1,1
15658233,8434,8434,1,0
15755330,8435,8435,3,1
15605072,8436,8436,1,1
15617538,8437,8437,2,0
15591428,8438,8438,1,0
15692142,8439,8439,3,1
15692931,8440,8440,1,0
15781127,8441,8441,2,0
15677136,8442,8442,1,0
15677828,8443,8443,1,0
15567897,8444,8444,3,0
15793641,8445,8445,1,0
15678333,8446,8446,1,0
15630511,8447,8447,1,0
15792627,8448,8448,2,0
15717191,8449,8449,1,1
15625716,8450,8450,1,0
15710053,8451,8451,3,0
15580043,8452,8452,2,0
15601410,8453,8453,2,1
15684669,8454,8454,1,1
15619083,8455,8455,1,0
15692207,8456,8456,1,0
15730705,8457,8457,1,0
15749688,8458,8458,1,0
15728542,8459,8459,1,0
15760063,8460,8460,2,0
15658982,8461,8461,3,1
15758769,8462,8462,1,0
15778481,8463,8463,1,0
15661162,8464,8464,2,1
15568164,8465,8465,1,0
15601569,8466,8466,1,1
15772383,8467,8467,1,0
15667456,8468,8468,2,0
15672983,8469,8469,2,0
15799534,8470,8470,1,0
15582847,8471,8471,1,0
15612478,8472,8472,1,1
15709621,8473,8473,1,0
15802009,8474,8474,1,0
15698816,8475,8475,2,0
15574830,8476,8476,3,1
15603082,8477,8477,1,0
15685947,8478,8478,3,1
15643048,8479,8479,1,0
15807568,8480,8480,1,0
15597591,8481,8481,1,0
15747558,8482,8482,2,0
15756655,8483,8483,1,0
15589949,8484,8484,2,0
15601012,8485,8485,1,1
15724269,8486,8486,1,0
15567506,8487,8487,3,1
15791877,8488,8488,3,0
15794360,8489,8489,3,1
15686538,8490,8490,1,0
15585985,8491,8491,1,1
15699257,8492,8492,2,0
15804104,8493,8493,1,0
15727619,8494,8494,3,1
15740237,8495,8495,3,0
15801436,8496,8496,1,1
15705735,8497,8497,2,0
15649359,8498,8498,1,0
15624892,8499,8499,3,0
15784918,8500,8500,3,0
15584785,8501,8501,1,0
15797197,8502,8502,2,0
15574858,8503,8503,1,0
15794101,8504,8504,1,0
15743245,8505,8505,1,1
15791535,8506,8506,1,0
15605215,8507,8507,1,0
15771749,8508,8508,3,0
15616833,8509,8509,2,0
15750728,8510,8510,2,0
15769353,8511,8511,1,1
15770091,8512,8512,3,0
15716420,8513,8513,2,0
15740602,8514,8514,3,0
15796071,8515,8515,2,0
15811389,8516,8516,3,0
15783875,8517,8517,1,0
15671800,8518,8518,1,0
15677288,8519,8519,1,1
15633525,8520,8520,1,0
15634606,8521,8521,2,0
15579207,8522,8522,1,0
15619892,8523,8523,2,0
15567778,8524,8524,3,1
15711750,8525,8525,1,0
15751084,8526,8526,1,0
15768945,8527,8527,1,0
15586931,8528,8528,2,0
15636353,8529,8529,2,0
15623858,8530,8530,1,0
15703354,8531,8531,1,0
15663987,8532,8532,2,1
15780805,8533,8533,1,1
15768566,8534,8534,1,0
15643229,8535,8535,1,0
15754940,8536,8536,2,1
15676576,8537,8537,1,0
15800068,8538,8538,2,0
15648030,8539,8539,2,0
15668594,8540,8540,3,0
15728709,8541,8541,3,0
15724181,8542,8542,2,0
15647546,8543,8543,3,0
15702601,8544,8544,3,1
15567725,8545,8545,1,0
15674179,8546,8546,3,0
15686957,8547,8547,3,0
15607690,8548,8548,3,0
15806546,8549,8549,2,0
15632850,8550,8550,1,0
15709016,8551,8551,3,1
15638068,8552,8552,2,0
15749345,8553,8553,1,0
15791321,8554,8554,2,0
15699095,8555,8555,1,1
15638329,8556,8556,3,0
15575445,8557,8557,2,0
15752622,8558,8558,1,0
15774507,8559,8559,1,0
15570857,8560,8560,3,0
15599386,8561,8561,3,0
15744913,8562,8562,2,0
15647292,8563,8563,1,1
15728838,8564,8564,1,1
15584704,8565,8565,1,0
15749068,8566,8566,1,1
15622985,8567,8567,1,1
15587676,8568,8568,1,0
15779496,8569,8569,1,0
15733460,8570,8570,2,0
15711457,8571,8571,1,0
15795290,8572,8572,1,0
15611223,8573,8573,3,0
15794159,8574,8574,1,0
15780677,8575,8575,1,0
15690175,8576,8576,2,0
15722599,8577,8577,1,0
15569976,8578,8578,3,1
15707011,8579,8579,1,0
15702277,8580,8580,1,0
15801915,8581,8581,1,0
15580213,8582,8582,1,0
15637947,8583,8583,2,0
15715888,8584,8584,1,0
15732967,8585,8585,1,0
15737047,8586,8586,1,1
15694039,8587,8587,3,0
15649457,8588,8588,3,0
15742809,8589,8589,2,0
15637829,8590,8590,1,0
15633194,8591,8591,1,1
15611635,8592,8592,2,0
15638774,8593,8593,2,0
15722037,8594,8594,3,0
15672930,8595,8595,2,0
15668774,8596,8596,3,1
15780966,8597,8597,1,0
15659694,8598,8598,3,1
15624424,8599,8599,2,0
15708713,8600,8600,1,0
15755405,8601,8601,1,1
15647570,8602,8602,3,0
15684348,8603,8603,1,0
15702541,8604,8604,1,1
15646942,8605,8605,2,0
15748920,8606,8606,1,0
15694581,8607,8607,2,0
15643215,8608,8608,3,0
15649060,8609,8609,3,0
15774258,8610,8610,1,0
15731553,8611,8611,1,0
15617029,8612,8612,2,0
15780716,8613,8613,3,0
15577018,8614,8614,3,0
15809515,8615,8615,3,0
15789924,8616,8616,1,0
15725076,8617,8617,2,0
15672481,8618,8618,1,0
15574115,8619,8619,2,0
15661830,8620,8620,2,0
15665879,8621,8621,1,0
15673820,8622,8622,1,0
15747772,8623,8623,3,0
15666197,8624,8624,3,0
15773639,8625,8625,3,0
15581893,8626,8626,1,1
15672447,8627,8627,3,1
15777830,8628,8628,1,0
15713890,8629,8629,1,0
15577598,8630,8630,2,0
15786042,8631,8631,3,0
15753462,8632,8632,3,0
15759690,8633,8633,1,0
15801414,8634,8634,1,0
15656141,8635,8635,1,0
15608701,8636,8636,3,1
15582892,8637,8637,1,1
15632967,8638,8638,1,0
15587573,8639,8639,3,0
15654891,8640,8640,1,0
15611365,8641,8641,1,0
15749103,8642,8642,3,1
15810203,8643,8643,3,0
