Bank_Profile_Key,Tenure,Active_Member,Products_Number,Balance,Complain
7702,3,0,1,86616.35,1
7703,8,0,2,0.0,0
7704,2,0,2,127924.25,0
7705,9,0,2,0.0,0
7706,9,1,1,131240.61,1
7707,5,1,2,0.0,0
7708,5,0,2,120046.74,0
7709,8,1,1,97819.36,0
7710,1,1,1,62979.93,0
7711,3,1,1,0.0,0
7712,9,1,1,161450.03,1
7713,3,0,2,0.0,0
7714,8,0,2,119496.25,0
7715,9,1,2,0.0,0
7716,1,0,3,43772.66,1
7717,9,1,2,100249.41,0
7718,2,1,2,0.0,0
7719,5,0,2,108028.08,1
7720,1,1,2,53013.29,0
7721,2,1,2,0.0,0
7722,1,0,1,122088.67,0
7723,9,1,1,90544.0,0
7724,6,1,2,0.0,0
7725,3,1,4,141252.18,1
7726,5,0,2,147813.05,0
7727,6,0,1,134140.68,0
7728,7,1,2,0.0,0
7729,8,1,1,0.0,0
7730,2,0,4,128548.49,1
7731,10,1,2,122198.21,0
7732,8,0,1,145177.84,1
7733,2,0,1,94222.53,0
7734,1,0,1,143212.22,1
7735,3,0,2,0.0,0
7736,6,1,1,143350.41,1
7737,3,1,1,130931.83,0
7738,4,0,1,137851.31,1
7739,6,0,2,0.0,0
7740,5,1,1,0.0,0
7741,8,1,1,0.0,1
7742,1,1,1,140614.15,0
7743,3,1,1,118680.57,0
7744,7,1,1,122917.69,0
7745,0,0,2,0.0,0
7746,5,1,2,131754.11,0
7747,8,1,2,0.0,0
7748,6,1,2,0.0,0
7749,9,0,1,119948.09,1
7750,1,0,1,0.0,1
7751,0,1,2,0.0,0
7752,6,0,2,0.0,0
7753,3,1,1,97266.1,0
7754,10,0,1,113690.83,0
7755,6,0,2,99056.22,1
7756,8,1,2,0.0,0
7757,7,1,1,116338.68,0
7758,6,1,1,97339.99,0
7759,3,1,2,0.0,0
7760,1,1,2,137592.31,1
7761,6,0,2,108760.27,1
7762,3,1,2,128770.88,0
7763,2,0,2,0.0,0
7764,1,1,1,44054.84,0
7765,2,0,1,119657.53,1
7766,7,0,2,108797.63,0
7767,2,0,2,0.0,0
7768,1,0,1,102025.32,1
7769,9,0,2,122446.61,0
7770,7,1,2,158786.67,0
7771,3,1,1,125689.29,0
7772,1,1,1,154640.41,0
7773,4,0,1,146710.76,1
7774,7,1,1,136709.35,1
7775,5,1,2,129305.09,0
7776,10,0,2,0.0,0
7777,10,1,2,0.0,0
7778,0,1,2,82844.33,0
7779,2,1,2,0.0,0
7780,0,0,2,0.0,0
7781,10,1,1,76692.22,0
7782,7,0,1,117715.84,0
7783,8,1,1,87105.32,0
7784,6,0,1,0.0,1
7785,2,1,1,69311.16,0
7786,9,1,2,0.0,0
7787,10,1,2,66948.67,0
7788,9,1,2,0.0,0
7789,2,1,2,128410.71,0
7790,3,0,1,99897.53,0
7791,3,1,1,0.0,0
7792,6,0,1,152622.34,0
7793,8,0,2,0.0,0
7794,4,1,2,138227.19,0
7795,2,1,1,111395.53,0
7796,7,0,1,84386.57,0
7797,3,1,2,0.0,0
7798,5,0,2,174673.65,0
7799,3,0,2,0.0,0
7800,5,1,2,109019.65,0
7801,1,0,1,107906.75,1
7802,7,0,1,128914.97,1
7803,9,1,1,111179.83,0
7804,8,0,1,124099.13,0
7805,9,1,1,122471.09,0
7806,3,1,2,134692.4,0
7807,4,1,1,123816.5,0
7808,3,1,1,106288.54,0
7809,7,0,2,127723.25,1
7810,2,1,1,145843.82,1
7811,2,0,1,148200.72,0
7812,2,0,1,104145.65,0
7813,8,0,1,142755.25,0
7814,3,0,1,81245.79,1
7815,3,0,2,168560.46,0
7816,8,0,1,0.0,0
7817,2,1,2,132193.94,0
7818,9,1,1,0.0,0
7819,8,0,1,139330.1,0
7820,0,1,2,0.0,0
7821,5,0,2,0.0,0
7822,2,1,1,134571.5,0
7823,2,0,2,143829.2,1
7824,7,0,2,0.0,0
7825,8,1,1,133444.97,0
7826,4,0,2,104753.84,1
7827,2,0,1,116574.84,1
7828,10,1,2,0.0,0
7829,9,1,1,176914.8,0
7830,8,1,2,68348.18,0
7831,9,1,2,0.0,0
7832,2,1,2,56726.83,0
7833,3,1,1,65269.23,1
7834,6,1,1,66220.17,0
7835,9,0,1,0.0,1
7836,8,0,1,96147.55,0
7837,4,0,2,0.0,0
7838,2,0,1,0.0,1
7839,8,1,1,145330.43,0
7840,3,1,2,0.0,0
7841,4,1,2,124192.28,0
7842,7,1,1,111288.18,1
7843,7,0,1,107805.67,0
7844,5,0,1,103700.69,1
7845,1,1,2,0.0,0
7846,0,1,1,0.0,0
7847,3,1,1,87739.08,0
7848,0,1,1,133313.34,0
7849,10,1,1,0.0,0
7850,7,1,1,154902.66,0
7851,0,0,2,0.0,0
7852,6,0,1,112595.85,1
7853,3,1,1,119695.75,0
7854,7,0,1,0.0,1
7855,7,1,2,0.0,0
7856,8,1,2,152614.51,0
7857,7,0,2,131647.01,0
7858,6,0,2,96654.72,0
7859,3,1,1,137583.04,0
7860,3,1,2,62717.84,0
7861,9,1,1,95377.13,0
7862,1,1,2,135936.1,0
7863,5,1,3,161591.11,0
7864,8,1,1,142382.03,0
7865,2,1,2,0.0,0
7866,9,1,2,0.0,0
7867,6,1,1,127043.09,0
7868,3,1,1,0.0,0
7869,4,1,2,78885.88,0
7870,8,0,1,95922.9,1
7871,8,0,2,0.0,0
7872,3,1,1,91711.59,0
7873,10,1,2,110031.09,0
7874,5,1,2,81210.72,0
7875,5,1,1,122947.92,0
7876,1,0,1,182065.85,0
7877,0,0,1,0.0,1
7878,2,0,2,69974.66,1
7879,10,0,2,123711.73,1
7880,6,0,1,76495.04,0
7881,9,0,2,0.0,0
7882,9,1,2,0.0,0
7883,1,0,1,121874.89,1
7884,6,1,2,0.0,0
7885,6,0,1,188455.19,1
7886,0,0,2,99045.93,0
7887,8,1,1,0.0,0
7888,2,0,2,205770.78,0
7889,0,0,1,79340.95,0
7890,9,1,2,138456.03,0
7891,7,1,2,0.0,0
7892,2,1,2,101099.9,0
7893,5,1,2,0.0,0
7894,8,0,1,109219.83,0
7895,1,1,2,123276.69,1
7896,10,1,1,113034.31,0
7897,1,0,2,0.0,0
7898,6,1,2,129548.5,0
7899,4,1,1,74812.84,0
7900,7,0,2,0.0,0
7901,1,0,2,0.0,1
7902,3,0,2,153538.13,0
7903,9,1,2,0.0,0
7904,10,1,2,0.0,0
7905,0,1,1,155619.36,0
7906,10,1,2,159693.9,0
7907,3,1,1,171653.17,0
7908,2,1,2,47685.47,0
7909,4,1,2,0.0,0
7910,5,0,1,0.0,1
7911,6,1,1,123692.0,0
7912,1,1,2,148853.29,0
7913,2,1,1,133161.95,0
7914,6,0,2,143221.35,0
7915,9,1,2,0.0,0
7916,1,0,3,0.0,1
7917,6,0,2,0.0,0
7918,9,0,2,126265.88,0
7919,5,0,1,0.0,0
7920,8,1,1,112713.34,0
7921,5,1,1,141173.03,0
7922,7,1,2,0.0,0
7923,6,0,2,0.0,0
7924,5,1,1,118866.36,0
7925,2,1,2,0.0,0
7926,7,1,2,0.0,0
7927,5,0,2,92316.31,1
7928,1,0,1,122185.53,1
7929,4,0,1,123345.85,0
7930,4,0,2,73070.18,0
7931,7,0,2,0.0,0
7932,1,0,1,95120.59,0
7933,8,0,1,102800.65,0
7934,7,1,1,97072.42,0
7935,6,1,1,132876.55,0
7936,6,1,2,0.0,0
7937,2,0,2,0.0,0
7938,3,0,1,0.0,1
7939,2,0,1,0.0,0
7940,10,0,2,51962.91,0
7941,6,0,1,98759.89,0
7942,2,1,1,156570.86,0
7943,1,1,1,0.0,1
7944,1,0,1,159024.71,1
7945,1,1,1,73493.17,1
7946,8,1,2,0.0,0
7947,6,0,1,69617.36,0
7948,5,0,2,136526.26,0
7949,3,1,1,113736.27,0
7950,1,0,1,106723.28,1
7951,10,1,1,138847.9,0
7952,0,0,2,0.0,0
7953,2,1,2,107868.14,0
7954,3,0,2,96926.12,0
7955,7,0,1,77599.23,0
7956,5,1,1,178787.54,0
7957,5,1,2,0.0,0
7958,3,1,2,129668.43,0
7959,6,1,2,146178.13,0
7960,8,0,2,0.0,0
7961,4,0,2,0.0,0
7962,2,1,2,154763.21,0
7963,3,1,1,116251.24,1
7964,6,1,2,0.0,0
7965,0,0,2,100954.88,0
7966,4,0,2,124620.01,1
7967,4,1,2,0.0,0
7968,9,0,1,112701.04,0
7969,8,1,1,84692.5,0
7970,2,0,1,108204.52,1
7971,6,1,1,86449.39,0
7972,10,1,1,0.0,0
7973,5,1,1,73194.99,0
7974,7,0,1,124593.23,0
7975,2,1,1,119655.77,1
7976,3,1,2,121765.37,0
7977,4,0,1,110837.73,0
7978,10,1,1,99835.17,0
7979,2,0,2,91057.37,0
7980,7,0,2,0.0,0
7981,7,0,1,149400.27,0
7982,9,0,1,89111.63,0
7983,1,1,2,132527.9,0
7984,9,0,1,114997.42,0
7985,6,0,1,161798.53,0
7986,2,1,2,96129.32,0
7987,3,0,2,0.0,0
7988,5,0,2,133050.97,0
7989,8,1,2,120124.35,0
7990,8,0,2,0.0,0
7991,5,0,1,133705.74,0
7992,9,0,2,0.0,0
7993,7,0,2,0.0,0
7994,4,0,1,152805.05,0
7995,1,1,3,151701.45,1
7996,1,1,2,0.0,0
7997,5,1,1,112465.06,0
7998,6,0,1,156007.09,0
7999,3,0,3,132405.52,1
8000,5,0,1,142662.68,0
8001,8,1,2,102603.3,0
8002,9,0,2,0.0,0
8003,1,0,2,0.0,0
8004,6,1,2,105000.85,1
8005,5,1,2,0.0,0
8006,1,0,1,69518.95,0
8007,8,1,2,126145.54,0
8008,4,1,1,138937.35,1
8009,10,0,1,113581.98,0
8010,1,0,1,112572.39,0
8011,10,0,2,114514.71,1
8012,2,1,2,0.0,0
8013,10,1,2,0.0,0
8014,2,0,1,84906.45,0
8015,2,1,1,126816.18,0
8016,1,1,2,105249.76,0
8017,2,0,2,0.0,0
8018,5,0,1,109387.9,0
8019,3,0,1,122478.51,1
8020,8,1,2,137732.23,0
8021,2,1,1,157866.77,0
8022,6,1,1,0.0,0
8023,3,0,1,136789.14,1
8024,1,1,2,0.0,0
8025,10,1,1,144684.03,0
8026,9,1,1,107065.31,0
8027,8,1,1,91301.72,0
8028,4,0,2,207034.96,1
8029,8,1,2,0.0,0
8030,8,1,1,0.0,0
8031,3,1,1,0.0,1
8032,6,0,2,0.0,0
8033,5,1,2,0.0,0
8034,6,1,2,0.0,0
8035,9,0,2,0.0,0
8036,8,1,2,92472.1,0
8037,1,0,2,0.0,0
8038,10,1,2,127738.75,0
8039,5,0,2,101242.98,0
8040,4,1,2,92599.55,0
8041,10,1,2,0.0,0
8042,1,0,4,0.0,1
8043,6,0,1,82373.94,1
8044,4,0,1,141356.47,0
8045,9,0,1,0.0,1
8046,3,1,2,72664.0,0
8047,3,0,2,123365.34,0
8048,5,0,1,121898.58,0
8049,6,1,1,0.0,0
8050,3,0,3,103696.97,1
8051,2,0,2,0.0,0
8052,1,1,2,74129.18,1
8053,9,0,1,0.0,0
8054,3,0,1,185379.02,0
8055,1,0,1,118087.68,1
8056,8,1,1,109402.13,0
8057,7,0,1,130367.87,1
8058,2,0,2,108410.87,0
8059,2,0,2,90408.16,0
8060,6,1,2,90425.15,0
8061,6,0,1,140094.59,1
8062,9,1,2,0.0,0
8063,6,1,1,95439.4,1
8064,6,0,2,204017.4,0
8065,9,0,2,0.0,0
8066,3,0,1,137115.16,1
8067,5,0,2,134740.19,0
8068,5,0,2,0.0,0
8069,4,1,1,98955.87,0
8070,9,0,2,49157.09,0
8071,1,0,1,130240.33,0
8072,1,1,3,108019.27,1
8073,4,0,1,126725.25,1
8074,5,1,1,96693.66,0
8075,7,1,1,129810.6,0
8076,8,0,1,156652.13,1
8077,9,0,1,0.0,1
8078,4,1,1,130661.96,0
8079,8,1,2,0.0,0
8080,6,0,2,0.0,0
8081,3,0,1,130747.1,0
8082,6,1,1,106629.49,0
8083,3,1,1,112029.83,0
8084,7,1,1,130575.26,0
8085,4,1,1,96679.71,0
8086,0,0,2,0.0,0
8087,6,0,1,171740.69,0
8088,1,0,2,0.0,0
8089,9,1,1,100116.67,1
8090,2,1,1,120596.93,0
8091,1,1,2,0.0,0
8092,2,1,2,95984.69,0
8093,1,1,1,142557.11,0
8094,5,0,2,0.0,0
8095,2,1,2,0.0,0
8096,6,0,1,143644.16,1
8097,6,1,1,132129.72,0
8098,0,0,2,0.0,1
8099,2,0,1,183555.24,1
8100,2,1,2,91902.56,0
8101,6,1,1,156218.19,0
8102,5,0,3,93259.57,1
8103,2,1,2,168085.38,0
8104,1,0,3,107714.74,1
8105,6,0,2,117852.26,0
8106,2,0,1,0.0,1
8107,10,1,2,84474.62,0
8108,3,0,2,0.0,0
8109,6,1,2,126803.34,0
8110,0,0,2,0.0,0
8111,10,0,1,68806.84,0
8112,3,0,1,115141.18,0
8113,2,1,2,0.0,0
8114,6,1,1,90723.36,0
8115,2,1,2,151249.45,0
8116,6,1,2,0.0,0
8117,9,0,1,94752.49,1
8118,6,0,1,0.0,1
8119,7,0,1,0.0,0
8120,5,1,3,132084.66,1
8121,5,1,2,0.0,0
8122,2,1,2,0.0,0
8123,2,1,1,45472.28,1
8124,1,0,1,0.0,0
8125,10,0,2,130229.71,1
8126,9,0,1,123948.85,0
8127,6,1,1,127415.85,1
8128,8,0,1,110067.71,1
8129,4,1,1,65521.2,0
8130,5,1,2,0.0,0
8131,5,1,2,0.0,0
8132,3,1,2,155736.42,0
8133,4,0,2,0.0,0
8134,3,1,2,118307.57,0
8135,6,1,1,0.0,0
8136,7,0,2,103099.17,0
8137,1,1,2,0.0,0
8138,6,0,1,125789.69,1
8139,4,1,1,109646.83,0
8140,1,1,1,127187.86,0
8141,6,1,1,0.0,0
8142,1,0,1,0.0,0
8143,4,1,1,130385.82,0
8144,1,1,1,107787.47,0
8145,1,1,2,99325.04,0
8146,9,0,1,0.0,0
8147,7,1,1,123764.95,0
8148,8,0,1,128264.03,1
8149,7,1,1,86006.21,0
8150,8,0,2,57068.43,0
8151,5,1,2,103607.24,0
8152,1,1,1,99004.24,0
8153,2,1,2,0.0,0
8154,3,0,3,147386.72,1
8155,6,0,1,93608.28,1
8156,2,1,2,0.0,0
8157,9,0,1,119496.87,0
8158,7,0,1,0.0,0
8159,2,0,2,0.0,0
8160,6,1,2,0.0,0
8161,5,0,1,152885.77,0
8162,4,1,2,99607.37,0
8163,4,0,1,137003.68,0
8164,3,1,1,122831.58,1
8165,2,0,2,99811.44,0
8166,8,0,2,154712.58,0
8167,8,1,1,0.0,0
8168,7,1,1,147687.24,0
8169,2,1,2,0.0,0
8170,3,0,1,127009.83,0
8171,1,1,1,124737.96,1
8172,0,0,2,179356.28,1
8173,8,1,2,0.0,0
8174,1,0,3,127320.36,0
8175,0,1,1,125175.58,0
8176,6,0,2,186788.96,0
8177,3,1,1,148556.74,0
8178,8,0,1,128644.46,0
8179,7,1,2,127476.73,0
8180,9,1,1,159561.93,0
8181,1,1,1,112419.92,0
8182,8,1,2,129991.76,0
8183,5,1,1,0.0,0
8184,2,1,2,0.0,0
8185,3,0,1,0.0,1
8186,6,1,2,89175.06,0
8187,3,0,2,0.0,1
8188,5,0,2,162390.52,0
8189,3,0,1,190353.08,0
8190,8,0,2,0.0,0
8191,2,0,2,0.0,0
8192,10,1,1,139180.97,0
8193,8,0,1,114435.47,0
8194,5,1,1,149950.19,0
8195,4,0,1,126115.6,0
8196,7,1,1,111396.97,0
8197,3,0,1,115007.08,0
8198,6,1,1,102141.9,0
8199,3,0,1,133686.52,1
8200,9,1,2,120879.73,0
8201,5,0,1,0.0,1
8202,10,1,1,82321.88,0
8203,4,0,2,0.0,0
8204,5,1,2,116474.28,0
8205,3,0,1,132352.69,0
8206,4,0,1,182491.57,0
8207,6,1,2,0.0,0
8208,2,1,2,120787.18,0
8209,3,0,2,130181.47,0
8210,5,1,2,88348.43,0
8211,6,1,2,0.0,0
8212,2,1,2,146186.28,0
8213,7,0,1,0.0,1
8214,0,1,1,104488.17,0
8215,4,0,2,109196.67,0
8216,7,0,1,80538.56,1
8217,4,1,2,109026.8,0
8218,2,1,1,61319.63,0
8219,9,1,2,0.0,0
8220,2,1,2,0.0,0
8221,6,0,1,177822.03,1
8222,4,0,1,110939.3,1
8223,7,1,1,165413.43,0
8224,1,1,1,77805.66,0
8225,3,0,2,0.0,0
8226,3,0,2,175575.95,1
8227,3,0,1,124197.22,0
8228,3,0,2,0.0,0
8229,10,0,1,160132.75,0
8230,7,0,2,70258.88,0
8231,4,1,2,162657.64,0
8232,0,0,1,132217.45,1
8233,9,0,2,148042.97,0
8234,4,1,1,92855.02,0
8235,9,0,1,129289.98,1
8236,9,1,1,100252.18,0
8237,3,1,2,107592.89,0
8238,3,1,1,113096.41,0
8239,7,1,2,0.0,0
8240,7,0,2,149940.04,0
8241,8,1,1,121438.58,1
8242,9,0,2,0.0,0
8243,2,1,1,0.0,1
8244,3,1,2,148874.01,0
8245,0,1,1,68138.37,0
8246,5,1,1,110080.3,0
8247,7,1,2,0.0,0
8248,5,1,2,114268.85,0
8249,6,0,1,117412.35,0
8250,6,1,2,0.0,0
8251,9,0,2,0.0,0
8252,1,0,2,35549.81,0
8253,9,1,2,0.0,0
8254,7,1,3,136492.92,1
8255,3,1,1,123675.69,0
8256,1,0,1,139532.34,0
8257,1,1,1,178713.98,0
8258,5,0,2,0.0,0
8259,1,0,1,89086.31,0
8260,3,0,1,96143.47,0
8261,5,1,1,32197.64,0
8262,7,1,2,0.0,0
8263,4,0,2,0.0,0
8264,10,1,2,0.0,0
8265,6,0,2,0.0,0
8266,0,0,1,140306.38,1
8267,1,0,2,0.0,0
8268,8,0,2,0.0,0
8269,2,1,2,74483.97,0
8270,7,1,2,0.0,1
8271,0,0,1,0.0,0
8272,8,1,2,152303.66,0
8273,5,0,1,159904.79,0
8274,1,0,3,0.0,0
8275,1,0,1,99557.94,0
8276,5,0,1,116886.59,0
8277,9,1,2,142188.2,0
8278,3,0,2,149961.99,0
8279,8,1,2,0.0,0
8280,2,0,1,0.0,0
8281,7,1,2,0.0,0
8282,8,1,1,28649.64,0
8283,4,0,2,81025.6,0
8284,1,1,2,0.0,0
8285,3,0,1,152462.79,0
8286,10,1,1,0.0,0
8287,7,0,1,155519.59,0
8288,1,1,1,118851.05,0
8289,9,0,2,92899.27,0
8290,4,1,1,0.0,0
8291,4,0,1,75263.7,0
8292,1,1,1,147904.31,0
8293,5,0,1,106640.5,0
8294,4,1,1,90696.78,0
8295,2,0,2,175509.8,0
8296,6,1,2,0.0,0
8297,7,0,2,0.0,0
8298,2,0,2,114321.28,0
8299,4,0,1,95560.04,1
8300,5,1,3,88379.81,1
8301,7,1,1,85915.52,0
8302,3,1,1,72309.3,1
8303,2,0,2,0.0,0
8304,8,1,1,0.0,0
8305,1,0,2,0.0,0
8306,3,1,3,0.0,1
8307,4,0,1,0.0,1
8308,3,1,1,133844.22,0
8309,7,1,2,154872.08,0
8310,9,0,2,0.0,0
8311,6,0,1,116121.67,0
8312,6,1,1,107104.5,1
8313,6,0,1,71026.77,0
8314,3,0,1,0.0,0
8315,4,1,2,0.0,0
8316,1,1,2,0.0,0
8317,7,1,2,0.0,0
8318,4,0,2,0.0,0
8319,6,0,1,145644.05,0
8320,7,0,1,129667.77,0
8321,3,0,1,109341.87,0
8322,1,1,2,0.0,0
8323,5,1,2,0.0,0
8324,6,0,2,0.0,0
8325,3,1,1,87485.67,0
8326,9,0,2,0.0,0
8327,0,1,1,53369.13,0
8328,9,1,2,0.0,0
8329,5,0,1,146679.77,0
8330,2,0,2,112499.42,0
8331,2,0,1,48387.0,0
8332,1,1,1,68079.8,0
8333,4,1,1,160133.88,0
8334,4,1,1,66190.33,0
8335,10,1,2,0.0,1
8336,4,0,1,123761.68,0
8337,0,0,1,122325.58,1
8338,9,0,2,0.0,0
8339,1,1,1,138912.17,0
8340,0,1,2,0.0,0
8341,7,0,2,128524.19,0
8342,3,0,2,0.0,0
8343,3,0,2,0.0,0
8344,9,0,1,132934.89,1
8345,3,1,3,150805.17,1
8346,3,1,2,0.0,0
8347,9,1,3,0.0,0
8348,7,0,3,165969.26,1
8349,2,1,3,124495.98,1
8350,1,1,1,141559.5,1
8351,2,0,1,114756.14,0
8352,6,1,2,0.0,0
8353,7,0,2,155393.98,1
8354,6,1,1,0.0,1
8355,1,0,2,128663.81,0
8356,4,1,1,113522.64,0
8357,3,0,2,0.0,0
8358,3,1,2,0.0,0
8359,8,0,1,79035.95,1
8360,6,1,3,0.0,1
8361,9,1,2,141918.09,0
8362,9,0,2,107944.33,0
8363,7,1,2,0.0,0
8364,1,0,1,120043.13,1
8365,10,1,1,125191.69,1
8366,1,0,2,96399.31,0
8367,2,1,2,0.0,0
8368,7,1,2,76961.6,0
8369,7,0,1,98675.74,1
8370,1,1,2,126817.13,1
8371,3,0,1,121394.42,0
8372,5,0,1,106059.4,1
8373,2,0,2,112755.34,0
8374,4,0,2,0.0,0
8375,7,0,3,0.0,1
8376,7,1,2,145400.69,0
8377,3,0,1,72647.64,1
8378,4,1,2,0.0,0
8379,6,1,2,96340.81,1
8380,6,1,1,0.0,1
8381,8,1,2,124450.36,0
8382,2,0,2,113877.23,0
8383,3,1,2,0.0,0
8384,5,0,2,148667.81,0
8385,3,1,2,0.0,0
8386,4,1,2,111065.93,0
8387,0,0,1,0.0,0
8388,8,0,1,158697.61,0
8389,4,0,1,0.0,1
8390,6,0,2,0.0,0
8391,0,1,2,90044.32,1
8392,10,1,1,84651.79,0
8393,3,0,1,102128.27,1
8394,9,0,1,148846.39,1
8395,10,1,1,154953.94,0
8396,0,0,1,108883.29,0
8397,4,0,3,112070.86,1
8398,6,1,1,131354.39,1
8399,7,0,2,132746.2,1
8400,8,1,2,0.0,0
8401,8,0,2,125211.55,0
8402,1,1,2,0.0,1
8403,6,0,1,139422.37,1
8404,4,1,2,0.0,0
8405,5,1,2,157099.47,0
8406,3,0,2,0.0,0
8407,5,1,1,83600.24,0
8408,2,0,1,0.0,0
8409,4,0,2,81795.74,0
8410,9,1,1,129378.32,0
8411,9,0,1,0.0,0
8412,7,1,2,0.0,0
8413,9,0,1,99339.0,1
8414,7,0,2,0.0,0
8415,6,1,2,74430.1,0
8416,3,1,1,91241.85,0
8417,2,1,1,99092.45,0
8418,5,0,2,0.0,0
8419,2,0,2,100062.16,0
8420,6,1,1,98723.67,0
8421,9,1,1,0.0,0
8422,6,0,1,128760.32,0
8423,5,0,1,144772.69,1
8424,4,0,1,0.0,1
8425,2,1,1,71281.29,1
8426,9,1,1,117035.89,0
8427,1,0,2,0.0,0
8428,0,0,2,3768.69,1
8429,2,1,2,108913.84,0
8430,2,1,2,101100.22,0
8431,7,1,1,110615.47,0
8432,8,1,1,152143.89,0
8433,6,1,1,121797.09,1
8434,5,1,1,109798.25,0
8435,7,1,1,122403.24,1
8436,3,1,1,145860.98,1
8437,7,0,2,0.0,0
8438,9,0,2,0.0,0
8439,7,1,1,105086.74,1
8440,2,1,1,114991.45,0
8441,8,1,1,96769.04,0
8442,5,0,2,0.0,0
8443,4,0,2,0.0,0
8444,5,1,1,132725.1,0
8445,3,1,2,0.0,0
8446,7,0,2,0.0,0
8447,6,0,2,0.0,0
8448,5,1,1,84557.82,0
8449,1,1,2,93817.41,1
8450,9,1,1,113913.53,0
8451,5,1,2,140406.68,0
8452,8,1,1,105229.34,0
8453,1,1,3,0.0,1
8454,9,0,1,137891.35,1
8455,6,1,2,0.0,0
8456,6,1,2,0.0,0
8457,9,0,1,165252.52,0
8458,8,0,2,0.0,0
8459,4,1,2,0.0,0
8460,7,1,2,0.0,0
8461,5,1,3,122034.4,1
8462,7,0,1,0.0,0
8463,1,1,1,118962.58,0
8464,2,0,1,0.0,1
8465,4,1,2,71379.53,0
8466,2,0,1,171178.25,1
8467,9,0,1,131307.11,0
8468,3,1,2,0.0,0
8469,5,0,2,87099.85,0
8470,5,1,2,183135.39,0
8471,0,1,2,0.0,0
8472,10,0,3,0.0,1
8473,3,1,2,0.0,0
8474,6,1,2,0.0,0
8475,4,1,1,72535.45,0
8476,2,0,2,128137.42,1
8477,9,0,2,0.0,0
8478,0,1,2,115915.53,1
8479,0,1,2,0.0,0
8480,2,0,2,0.0,0
8481,5,1,1,107000.49,0
8482,10,0,2,0.0,0
8483,2,0,2,0.0,0
8484,9,0,1,152806.74,0
8485,3,0,1,92887.06,1
8486,7,1,2,0.0,0
8487,6,1,2,114940.67,1
8488,0,1,2,140641.26,0
8489,5,0,2,71816.74,1
8490,7,1,2,0.0,0
8491,5,0,1,165282.42,1
8492,2,0,2,143145.87,0
8493,9,1,2,114731.76,0
8494,9,0,3,113909.69,1
8495,2,0,1,116695.27,0
8496,4,0,1,0.0,1
8497,3,1,2,0.0,0
8498,1,1,2,0.0,0
8499,7,0,2,93978.96,0
8500,2,1,2,121968.11,0
8501,2,0,1,97324.91,0
8502,6,0,2,0.0,0
8503,8,1,2,0.0,0
8504,2,1,2,0.0,0
8505,3,0,1,145155.37,1
8506,5,0,1,137222.77,0
8507,9,1,2,0.0,0
8508,5,1,2,114268.22,0
8509,2,1,2,0.0,0
8510,2,0,1,0.0,0
8511,8,0,1,150490.32,1
8512,9,0,2,160858.13,0
8513,5,1,1,170288.38,0
8514,4,1,1,111568.01,0
8515,7,0,1,83889.03,0
8516,0,1,2,171982.95,0
8517,4,0,2,0.0,0
8518,8,1,2,137624.4,0
8519,3,0,1,121159.65,1
8520,7,1,2,0.0,0
8521,1,1,2,0.0,0
8522,3,0,1,91184.01,0
8523,8,0,2,0.0,0
8524,1,1,1,144027.8,1
8525,6,1,2,0.0,0
8526,8,1,1,140170.61,0
8527,1,1,1,62092.9,0
8528,3,1,1,0.0,0
8529,4,0,2,0.0,0
8530,9,0,1,0.0,0
8531,2,0,1,103516.87,0
8532,1,0,3,0.0,1
8533,2,0,2,0.0,1
8534,8,1,2,0.0,0
8535,6,1,2,0.0,0
8536,2,1,1,85162.26,1
8537,8,0,1,143061.88,0
8538,6,1,2,0.0,0
8539,5,0,2,137388.01,0
8540,1,1,1,137712.01,0
8541,7,0,2,106901.42,0
8542,5,1,2,105603.21,0
8543,8,1,2,150679.71,0
8544,4,1,2,108300.27,1
8545,7,1,2,52016.08,0
8546,7,0,1,60515.13,0
8547,2,0,2,158584.28,0
8548,2,0,2,118812.5,0
8549,4,0,1,0.0,0
8550,8,1,2,0.0,0
8551,1,0,1,91219.29,1
8552,7,0,2,0.0,0
8553,1,1,1,76318.64,0
8554,4,0,1,0.0,0
8555,3,1,1,0.0,1
8556,1,1,1,111432.13,0
8557,10,0,1,150148.51,0
8558,7,1,1,38550.06,0
8559,5,0,1,119013.86,0
8560,0,1,2,111213.64,0
8561,5,1,1,71097.23,0
8562,10,1,1,109632.85,0
8563,7,0,1,148368.02,1
8564,1,0,1,148600.91,1
8565,10,0,1,71083.98,0
8566,9,0,1,139625.34,1
8567,4,0,1,0.0,1
8568,9,1,1,0.0,0
8569,0,1,2,81564.1,0
8570,9,1,2,0.0,0
8571,7,1,1,124540.28,0
8572,2,0,1,133616.39,0
8573,10,0,2,101648.5,0
8574,8,1,1,124281.84,0
8575,4,1,2,0.0,0
8576,0,0,2,0.0,0
8577,9,0,2,183613.66,0
8578,1,1,1,136186.44,1
8579,10,0,1,137682.68,0
8580,4,1,1,106005.54,0
8581,6,0,1,152310.55,0
8582,2,0,2,0.0,0
8583,1,1,1,134446.04,0
8584,2,1,1,142289.28,0
8585,6,1,2,0.0,0
8586,6,0,1,0.0,1
8587,9,0,2,149003.76,0
8588,2,1,2,131341.46,0
8589,7,0,1,77919.78,0
8590,7,1,2,0.0,0
8591,10,1,4,108309.0,1
8592,6,1,1,0.0,0
8593,9,0,2,0.0,0
